Longitude,Latitude
-85.16008,33.809395
-85.162039,34.054098
-85.165353,44.346088
-85.167999,32.202988
-85.172339,44.724998
-85.176874,30.487061
-85.18927,34.175291
-85.19265,31.651
-85.196436,34.179041
-85.196589,34.177694
-85.199832,36.85198
-85.210788,41.082494
-85.211463,40.390889
-85.21363,34.268417
-85.216739,44.131565
-85.222182,37.685341
-85.228572,32.688274
-85.238488,30.883362
-85.24168,45.329815
-85.243319,36.645927
-85.247124,37.206859
-85.247382,37.207223
-85.249667,32.686205
-85.251485,43.272507
-85.260508,38.031406
-85.264344,38.388462
-85.269799,38.549352
-85.270038,38.388977
-85.27042,34.928064
-85.274364,40.270654
-85.278916,37.518139
-85.284511,37.991248
-85.286646,32.596307
-85.291988,37.422009
-85.293,43.577002
-85.293501,37.42321
-85.296193,43.591969
-85.30009,34.736023
-85.303568,38.462288
-85.303568,38.462288
-85.308729,38.610935
-85.311113,43.769869
-85.3149,39.986887
-85.317734,38.592563
-85.321134,34.766015
-85.324509,43.857121
-85.324806,43.856821
-85.331284,34.38858
-85.332931,43.24988
-85.333626,33.99407
-85.34812,34.700832
-85.349149,33.945887
-85.35037,31.878204
-85.350998,34.68196
-85.352713,42.114887
-85.353172,40.817921
-85.355276,32.571507
-85.355365,43.629456
-85.358282,44.360191
-85.361017,42.32175
-85.363154,42.44158
-85.375064,31.417809
-85.381572,42.94384
-85.38335,37.690723
-85.386499,34.875734
-85.38741,35.90935
-85.387806,34.873009
-85.388568,29.929526
-85.4197,46.378655
-85.422609,34.626932
-85.424368,44.570653
-85.432683,54.992065
-85.43297,44.685001
-85.440903,36.191711
-85.44119,34.6135
-85.444631,44.719677
-85.44652,30.320477
-85.471698,37.734947
-85.474262,38.890314
-85.480777,46.098461
-85.494011,43.216556
-85.496423,30.692861
-85.500821,34.244353
-85.511619,38.013393
-85.515461,44.505883
-85.515893,44.648448
-85.528254,34.717253
-85.541588,42.325677
-85.546994,30.759616
-85.548114,39.456968
-85.564403,38.194236
-85.570689,40.747647
-85.577053,44.470596
-85.587004,42.420316
-85.587004,42.420316
-85.587265,38.963699
-85.589866,32.489045
-85.592648,31.319704
-85.596794,43.159103
-85.605015,46.502826
-85.61919,38.466568
-85.620416,38.958721
-85.620901,39.012623
-85.626562,30.465603
-85.627854,36.926594
-85.632965,44.169159
-85.644032,37.920513
-85.645928,30.984879
-85.646507,33.737319
-85.652741,37.924805
-85.662542,37.760611
-85.667067,44.512825
-85.677368,30.960073
-85.67956,30.958939
-85.68,43.22
-85.682469,37.1645
-85.685515,38.069789
-85.685515,38.069789
-85.685802,33.712749
-85.70043,40.549354
-85.702246,36.884193
-85.702366,35.006733
-85.70246,36.881447
-85.707711,30.268224
-85.708955,38.332844
-85.711877,43.238711
-85.714082,41.347513
-85.718326,38.534546
-85.720674,38.005786
-85.723713,35.173931
-85.724988,38.076897
-85.72599,44.833231
-85.728441,44.833927
-85.758456,38.252665
-85.758456,38.252665
-85.758456,38.252665
-85.758456,38.252665
-85.758456,38.252665
-85.75885,38.105069
-85.771537,30.758972
-85.776052,44.648952
-85.786549,41.392702
-85.794375,31.534742
-85.806743,44.486732
-85.80766,37.861665
-85.811462,33.485727
-85.81682,38.168049
-85.820289,33.440366
-85.824976,30.774816
-85.828121,31.492696
-85.83192,40.262554
-85.833537,37.754173
-85.835977,37.780019
-85.836134,39.411727
-85.841684,41.79873
-85.843812,33.276987
-85.844834,38.737235
-85.858297,38.145348
-85.859194,44.604063
-85.862123,34.057338
-85.862387,34.044646
-85.87521,38.06432
-85.877478,46.101294
-85.888397,44.61874
-85.888677,44.704227
-85.900606,38.287139
-85.900836,38.177608
-85.901921,40.782103
-85.904827,33.502121
-85.916911,44.252651
-85.917196,38.021289
-85.917233,44.504242
-85.921946,44.055905
-85.927927,38.349924
-85.929019,44.505787
-85.933926,30.994964
-85.940954,33.211809
-85.947192,46.316096
-85.949537,35.858345
-85.95692,37.136717
-85.95692,37.136717
-85.959111,38.390265
-85.964542,38.564914
-85.96748,38.038359
-85.973875,35.870361
-85.97479,42.513657
-85.976007,46.189785
-85.977699,44.616508
-85.9793,32.918773
-85.980139,33.410754
-85.981352,37.810067
-85.983006,42.126904
-85.985628,30.994835
-85.990047,46.345031
-85.994773,39.187546
-85.996632,38.301473
-86.000394,39.226148
-86.006908,39.247858
-86.015812,45.965413
-86.017056,37.127352
-86.017506,39.204369
-86.0183,34.609734
-86.03713,46.393418
-86.040768,34.977494
-86.050487,38.451762
-86.055404,44.554367
-86.059734,41.660714
-86.061696,31.935252
-86.062696,44.566196
-86.064918,43.150005
-86.06715,37.112203
-86.07453,44.219198
-86.078977,38.223152
-86.091887,37.925604
-86.092395,33.362517
-86.094959,38.316536
-86.105672,44.231086
-86.108994,40.040102
-86.117019,37.960339
-86.117234,37.960382
-86.1175,45.970649
-86.127234,42.035258
-86.12893,45.045791
-86.131489,44.708991
-86.134958,38.142825
-86.140035,39.539967
-86.140763,37.787819
-86.144037,36.771927
-86.148532,42.834105
-86.157286,37.166512
-86.157589,36.254582
-86.158051,43.360806
-86.169805,42.048197
-86.170358,38.443887
-86.172047,34.526939
-86.176226,42.056308
-86.181533,37.335991
-86.185014,37.343903
-86.185503,44.187355
-86.18646,44.183922
-86.18673,36.082234
-86.19049,44.383736
-86.190542,36.753378
-86.190542,36.753378
-86.190542,36.753378
-86.190542,36.753378
-86.194329,32.911048
-86.198243,36.782227
-86.202404,44.186218
-86.203302,44.187248
-86.215687,35.996575
-86.215938,30.691305
-86.219704,33.889217
-86.219968,37.883434
-86.228603,37.268211
-86.235462,33.206434
-86.241206,40.119581
-86.243515,35.459061
-86.243556,37.150666
-86.248627,39.904447
-86.251972,44.200841
-86.2554,38.422419
-86.256607,38.692394
-86.265098,39.347878
-86.265911,43.513412
-86.285895,38.049452
-86.289418,38.053956
-86.289986,43.534554
-86.298178,34.463286
-86.299698,41.601791
-86.306335,46.256218
-86.314685,39.078712
-86.318066,33.595376
-86.325218,31.282196
-86.327415,36.181176
-86.335586,39.179091
-86.359257,37.553759
-86.359971,42.190011
-86.36608,39.95749
-86.367312,38.960266
-86.377998,39.050045
-86.379451,35.949669
-86.396519,39.357877
-86.407739,39.25135
-86.411491,35.968423
-86.414698,36.693207
-86.416341,35.066986
-86.420278,43.471195
-86.424826,39.322515
-86.42918,33.777407
-86.430959,39.354572
-86.431291,39.357362
-86.432255,39.380547
-86.443019,33.567106
-86.44328,39.367447
-86.445677,41.84628
-86.452615,34.953861
-86.453854,39.316807
-86.456005,43.674845
-86.464282,38.847055
-86.469249,35.108871
-86.470587,35.103123
-86.47675,37.066844
-86.477901,36.55808
-86.480988,38.664837
-86.486959,32.769835
-86.487269,38.442761
-86.487286,38.44408
-86.488968,34.667273
-86.489153,33.591299
-86.490128,39.014554
-86.494401,36.013591
-86.514059,42.027426
-86.516377,34.606483
-86.5228,46.3126
-86.524096,46.1666
-86.525123,46.115885
-86.530052,46.2278
-86.534277,30.585766
-86.53616,34.480333
-86.5367,46.472275
-86.541263,41.552911
-86.542994,30.62557
-86.545257,31.347814
-86.553272,41.519533
-86.556144,36.805889
-86.560848,32.391472
-86.564093,34.462566
-86.5765,32.801142
-86.577218,36.722263
-86.578027,41.070414
-86.578369,41.071186
-86.579525,34.527283
-86.600549,36.300555
-86.600876,38.427687
-86.609267,39.161485
-86.610164,36.435508
-86.612552,30.802955
-86.626564,32.619095
-86.63005,34.058475
-86.632252,38.739681
-86.632761,37.83339
-86.632761,37.83339
-86.633874,32.833328
-86.636373,32.164578
-86.636488,34.486256
-86.636551,30.678806
-86.637426,38.948507
-86.642875,38.123224
-86.646762,33.361702
-86.650329,34.710242
-86.652541,34.02071
-86.653746,39.334247
-86.65852,34.538956
-86.665969,34.060353
-86.680154,37.169151
-86.68373,30.905303
-86.703637,35.674761
-86.720567,39.297216
-86.726425,37.230906
-86.729705,46.391444
-86.730774,31.406382
-86.734179,46.337843
-86.737238,31.258507
-86.744668,38.803625
-86.749038,30.699281
-86.754988,37.900055
-86.78507,37.625867
-86.815374,33.814974
-86.821716,39.744158
-86.834199,35.188522
-86.838665,37.364845
-86.841056,39.673605
-86.846914,33.88896
-86.861905,46.00791
-86.868836,36.458119
-86.874898,32.264099
-86.87571,32.273712
-86.886159,34.295068
-86.887219,36.84532
-86.890572,32.47344
-86.896332,45.934246
-86.899294,35.548797
-86.90201,39.530439
-86.90916,37.451159
-86.916531,40.938245
-86.918845,37.436085
-86.934617,39.723676
-86.934727,39.760551
-86.936229,39.702873
-86.947219,36.986434
-86.947219,36.986434
-86.953226,36.999518
-86.956029,36.09704
-86.956454,49.724121
-86.957103,39.717121
-86.964161,34.008007
-86.966948,36.868894
-86.978345,33.560915
-86.981451,34.677315
-86.9865,46.357327
-86.98771,37.055876
-87.007099,34.73259
-87.009572,37.558308
-87.016556,37.649674
-87.025641,37.453165
-87.026929,38.064583
-87.029147,35.198822
-87.030725,34.92794
-87.038245,34.923005
-87.038878,41.199321
-87.047615,30.846798
-87.049237,34.207853
-87.064849,31.135855
-87.076121,33.041317
-87.085528,39.942427
-87.086158,34.902105
-87.088613,36.187409
-87.091465,45.716107
-87.095414,40.364794
-87.100547,45.705096
-87.107944,35.827618
-87.11333,37.774215
-87.11333,37.774215
-87.11333,37.774215
-87.113522,37.776572
-87.114196,40.34493
-87.120696,37.47591
-87.125971,39.464521
-87.138431,37.838287
-87.155847,37.749866
-87.16503,37.772241
-87.165244,37.77297
-87.165249,37.775078
-87.180173,30.985909
-87.185583,30.981789
-87.201878,34.099234
-87.222903,39.857883
-87.228408,34.110811
-87.232132,39.871016
-87.23386,45.898819
-87.235135,35.059723
-87.235803,39.834264
-87.242299,34.12155
-87.247833,38.558922
-87.248214,34.172287
-87.249555,35.31744
-87.25182,36.10425
-87.258829,37.701344
-87.263338,35.93434
-87.269317,39.48688
-87.269372,39.486537
-87.274839,34.14628
-87.277095,34.145894
-87.28057,33.289862
-87.28061,36.210988
-87.281392,33.288317
-87.283773,36.084423
-87.28424,38.081102
-87.290133,31.991844
-87.291371,36.072211
-87.295202,45.75016
-87.296911,30.439939
-87.300937,45.711493
-87.305712,32.309589
-87.306322,37.159581
-87.308271,39.1875
-87.311682,30.863482
-87.321429,33.25613
-87.325935,45.782475
-87.333533,37.966518
-87.336188,32.421019
-87.342891,33.034687
-87.344394,37.608433
-87.346609,33.879744
-87.350948,35.893493
-87.354172,37.851156
-87.354172,37.851156
-87.355562,36.775878
-87.375282,37.776156
-87.375282,37.776156
-87.377076,34.223399
-87.377873,39.135361
-87.38361,37.183655
-87.384978,36.134092
-87.387429,37.270603
-87.387527,46.259136
-87.3915,37.355061
-87.395074,38.5427
-87.402593,46.016579
-87.410561,46.42708
-87.413286,35.770111
-87.41349,37.854767
-87.41349,37.854767
-87.41349,37.854767
-87.413846,37.831078
-87.414032,37.143745
-87.420878,33.276987
-87.42155,40.022662
-87.426244,38.208507
-87.435503,37.25617
-87.436218,37.25583
-87.436356,37.254857
-87.440477,46.277161
-87.441964,37.871161
-87.447379,36.591167
-87.459009,46.540704
-87.461832,46.604374
-87.462165,46.145513
-87.462509,37.870877
-87.466686,33.969941
-87.468223,36.437101
-87.472897,37.236212
-87.478801,37.86548
-87.479848,36.114056
-87.498002,33.345239
-87.498545,44.699603
-87.49919,34.230137
-87.503424,39.639058
-87.511553,31.295682
-87.52648,38.357692
-87.527569,37.293863
-87.5321,41.481092
-87.536068,33.894373
-87.536169,31.765766
-87.536301,33.895145
-87.539659,34.816017
-87.540662,38.657815
-87.555359,44.154053
-87.572277,38.053921
-87.581321,41.161394
-87.585244,38.487253
-87.595188,46.77309
-87.596997,37.289743
-87.605916,41.407621
-87.614448,40.233897
-87.635519,35.442817
-87.63702,45.05594
-87.642784,37.383656
-87.645092,37.313154
-87.663661,37.064734
-87.677083,37.750483
-87.684651,38.716813
-87.685096,37.16726
-87.685776,45.956111
-87.688229,40.468483
-87.693222,31.445446
-87.694187,33.370961
-87.7099,37.797394
-87.712959,44.08733
-87.717265,37.783758
-87.727809,45.038796
-87.730435,37.809733
-87.734301,40.121641
-87.736806,40.147305
-87.745204,39.402026
-87.748183,37.825515
-87.751656,41.533394
-87.751704,41.533502
-87.763257,37.763239
-87.767325,41.63195
-87.77014,41.631038
-87.7714,41.762692
-87.773,46.629088
-87.776825,34.701068
-87.77773,37.805779
-87.783316,41.638961
-87.790761,38.37945
-87.794646,39.56681
-87.799459,40.586221
-87.800719,31.498564
-87.803263,34.527701
-87.808617,35.544897
-87.812954,36.012969
-87.820016,37.476712
-87.821543,37.455311
-87.831698,38.353271
-87.832839,38.354529
-87.832847,41.841361
-87.835295,36.86505
-87.837843,31.575447
-87.838357,36.487829
-87.840216,42.866313
-87.84076,31.572669
-87.84181,31.572985
-87.842117,31.334934
-87.845329,31.392574
-87.847407,42.86449
-87.849445,39.14359
-87.856837,42.421925
-87.857386,41.95859
-87.8617,41.717641
-87.864718,41.630352
-87.867311,31.318073
-87.869441,38.893061
-87.871648,31.443214
-87.901084,30.842231
-87.902828,38.87064
-87.91293,37.36407
-87.916692,37.683378
-87.917663,45.946348
-87.923325,34.887487
-87.928692,36.778193
-87.930583,37.775321
-87.931039,36.827781
-87.949654,43.974538
-87.952771,37.318625
-87.95843,43.913383
-87.959927,31.584942
-87.961554,34.639227
-87.975848,37.316608
-87.976441,38.94619
-87.983914,37.546713
-87.988967,46.013875
-87.992352,43.382134
-88.009369,37.775803
-88.013407,41.206906
-88.016575,45.686924
-88.027587,45.650157
-88.041497,46.680844
-88.050979,36.809121
-88.065908,31.446304
-88.075146,38.37747
-88.075877,46.08696
-88.07642,36.598386
-88.080647,43.755627
-88.082857,37.490094
-88.095044,42.175773
-88.1033,40.269141
-88.108427,49.471436
-88.115883,43.165455
-88.124645,45.435205
-88.126881,34.919357
-88.130908,33.112106
-88.138697,33.112707
-88.147921,33.068209
-88.157168,47.232971
-88.159205,36.333945
-88.159948,38.097839
-88.163608,45.334182
-88.166558,46.528527
-88.167572,39.821298
-88.170178,33.690262
-88.177918,36.886439
-88.180275,41.890105
-88.189162,34.611139
-88.191882,42.131538
-88.192541,36.999487
-88.192541,36.999487
-88.192541,36.999487
-88.192541,36.999487
-88.223628,36.989508
-88.234475,37.003111
-88.234475,37.003111
-88.234475,37.003111
-88.267029,35.931816
-88.279254,32.419643
-88.284031,46.568985
-88.290473,42.157191
-88.299128,37.503612
-88.299203,42.184711
-88.305996,35.800216
-88.314761,36.610333
-88.319578,43.250352
-88.344548,30.554169
-88.346766,44.241858
-88.348791,34.771246
-88.350036,37.03339
-88.363197,37.930748
-88.370119,45.95625
-88.381605,37.476425
-88.381969,37.600751
-88.399256,33.500919
-88.411982,36.81922
-88.413965,31.343651
-88.441141,37.609463
-88.44735,41.613035
-88.456496,41.61325
-88.471427,46.116657
-88.486622,39.833336
-88.488299,39.834452
-88.497924,37.612295
-88.501904,40.825539
-88.508076,42.879188
-88.519867,44.849174
-88.52,36.920278
-88.528908,37.621865
-88.538889,41.33018
-88.541143,45.069158
-88.550769,42.072809
-88.559378,46.106277
-88.581546,37.078171
-88.585113,41.32988
-88.585341,41.334858
-88.596539,41.327991
-88.607509,41.329021
-88.608424,41.296626
-88.611751,34.94634
-88.614653,48.755951
-88.619218,39.207973
-88.626239,39.756163
-88.636715,36.741724
-88.637601,37.204868
-88.655491,37.211147
-88.656708,43.609478
-88.658821,41.291562
-88.659092,37.521272
-88.667773,36.11412
-88.680308,40.226376
-88.693262,32.097695
-88.698964,35.254784
-88.699576,32.342377
-88.700105,37.072135
-88.706,41.420925
-88.709192,39.503574
-88.711961,41.423135
-88.712132,35.963836
-88.712993,41.426474
-88.721406,40.197355
-88.733187,37.351756
-88.749868,37.229919
-88.752401,32.359886
-88.756142,32.258091
-88.7584,37.227345
-88.762928,32.039545
-88.782875,45.563393
-88.794331,46.765194
-88.802887,46.292825
-88.804288,34.964815
-88.830031,38.188777
-88.838848,32.211828
-88.855724,34.7613
-88.866205,39.78188
-88.869442,39.38427
-88.869501,44.290695
-88.870306,39.884754
-88.890675,35.064583
-88.891723,34.919014
-88.908319,38.477039
-88.915524,38.962498
-88.92,41.322327
-88.930124,37.908078
-88.933444,41.293766
-88.941134,36.929469
-88.94368,40.349607
-88.949032,37.612982
-88.949154,37.727222
-88.966394,37.270367
-88.974713,31.036377
-88.981612,39.873011
-88.982281,37.920159
-88.984388,35.660312
-88.987669,37.877807
-88.991649,39.878955
-88.991729,38.10418
-88.997958,36.401589
-89.016217,37.851334
-89.021308,42.184389
-89.025033,41.295666
-89.034685,41.272236
-89.040308,45.463507
-89.045124,40.656484
-89.052377,39.840068
-89.071823,46.120048
-89.089122,38.68741
-89.089235,36.964775
-89.096079,38.96548
-89.134729,36.836976
-89.139053,37.610922
-89.149344,38.483847
-89.171878,37.64019
-89.172191,38.373528
-89.173018,37.009249
-89.193591,43.863505
-89.210335,45.940983
-89.228209,48.573303
-89.237184,37.122889
-89.244346,30.331707
-89.25336,36.264839
-89.262815,37.781682
-89.267851,45.496659
-89.287566,38.05089
-89.30945,48.376579
-89.312604,45.739496
-89.321585,41.228449
-89.334819,37.755847
-89.338084,46.16749
-89.338898,41.850346
-89.342025,37.747993
-89.346893,39.507506
-89.346973,39.507509
-89.351892,35.52249
-89.356558,39.629209
-89.357189,38.608055
-89.35929,37.755981
-89.367757,37.758465
-89.370054,37.185802
-89.370921,37.212753
-89.373387,37.779665
-89.381824,41.969254
-89.38321,35.871735
-89.387747,36.0252
-89.390018,46.851325
-89.395091,38.055525
-89.405695,39.656181
-89.41536,41.907027
-89.417238,40.144783
-89.446722,36.233854
-89.457661,37.780201
-89.461937,33.112793
-89.469484,39.771999
-89.472487,37.703083
-89.472733,37.703866
-89.484722,37.68119
-89.491504,39.068059
-89.49155,37.684844
-89.491804,46.29982
-89.501434,39.853077
-89.505726,34.324379
-89.506773,34.574844
-89.520291,45.990915
-89.526034,37.199879
-89.528633,37.245809
-89.534175,38.924099
-89.552042,39.848225
-89.568526,39.657995
-89.570829,40.617957
-89.574583,38.955202
-89.587564,30.232744
-89.59329,46.188068
-89.599,40.836504
-89.600182,40.676038
-89.608779,40.604053
-89.612797,39.733332
-89.615339,40.605297
-89.621346,41.796541
-89.621851,39.216385
-89.621915,39.221191
-89.655061,46.049881
-89.659261,39.836276
-89.661942,30.211887
-89.662013,45.871181
-89.66375,42.963259
-89.665132,39.66853
-89.665236,39.639498
-89.670656,39.643908
-89.675122,45.228562
-89.681365,42.959204
-89.683867,39.619391
-89.699498,36.125622
-89.699617,45.890687
-89.706146,35.639734
-89.707981,41.735816
-89.727234,45.981002
-89.729004,30.47822
-89.730632,40.530753
-89.733816,40.829465
-89.738855,40.828714
-89.769385,36.875491
-89.77112,38.420563
-89.779687,44.423255
-89.784374,44.419355
-89.7915,38.433609
-89.801009,38.898624
-89.801121,38.725133
-89.806516,41.723017
-89.811892,39.44706
-89.813296,30.849781
-89.814054,43.858098
-89.82226,35.118938
-89.827315,37.295151
-89.83006,33.88182
-89.834682,43.978786
-89.836529,39.274862
-89.846347,45.716794
-89.850416,39.243722
-89.852704,35.634842
-89.854208,42.224064
-89.87692,38.78195
-89.883003,40.598688
-89.915512,38.802123
-89.92669,38.81267
-89.933878,38.823709
-89.943146,39.036312
-89.957489,40.564613
-89.961505,41.301899
-89.965305,35.513992
-89.968356,34.352875
-89.972836,40.572832
-89.9758,39.203854
-89.993266,40.622882
-89.994174,45.0909
-89.99568,40.632811
-90.005037,39.140425
-90.006667,40.565515
-90.01178,38.777554
-90.017996,35.311984
-90.032543,39.146519
-90.032764,39.117336
-90.032952,37.859917
-90.045792,39.377489
-90.055472,48.06289
-90.0561,41.746416
-90.060599,36.06002
-90.063272,38.090544
-90.065434,36.603355
-90.077486,39.304705
-90.078139,37.514877
-90.098555,39.304898
-90.1173,39.346558
-90.119483,37.486982
-90.129894,41.01192
-90.133486,41.613808
-90.143937,38.747116
-90.145469,38.747824
-90.152611,38.978859
-90.157132,38.864672
-90.15802,38.720884
-90.161482,38.922012
-90.163819,41.125216
-90.166433,38.519096
-90.168688,43.061686
-90.171917,48.597336
-90.172539,35.125941
-90.175593,39.537464
-90.176622,40.378731
-90.178453,39.746529
-90.1864,39.654808
-90.186806,32.40073
-90.196239,40.487226
-90.199682,37.240305
-90.221939,40.040016
-90.233078,41.743755
-90.241619,39.574599
-90.242921,42.82445
-90.24632,38.959064
-90.278862,43.131493
-90.282562,40.632699
-90.284011,40.63265
-90.319655,35.022783
-90.343118,42.780247
-90.348167,43.159189
-90.35702,36.973903
-90.359782,41.728134
-90.36821,38.182812
-90.377633,37.675161
-90.3832,40.624995
-90.391858,48.034415
-90.40206,39.033415
-90.4049,39.02775
-90.409588,41.560729
-90.417117,45.930834
-90.429874,45.731685
-90.435269,45.672591
-90.435786,44.654446
-90.4429,40.947397
-90.443509,45.77548
-90.447092,38.826199
-90.449377,40.311263
-90.471693,45.789642
-90.496851,38.229573
-90.498282,30.436635
-90.509828,38.213185
-90.511492,36.120912
-90.516596,45.781762
-90.521319,44.654531
-90.521337,37.188485
-90.528563,38.693333
-90.531143,38.929431
-90.535861,38.699684
-90.53828,38.7117
-90.541439,38.441763
-90.554085,36.117296
-90.554097,36.116682
-90.558815,41.763631
-90.572969,48.061924
-90.593267,41.653944
-90.599505,40.256803
-90.612367,38.097721
-90.627428,38.804312
-90.635045,41.788226
-90.63603,32.483139
-90.64,39.607172
-90.640232,37.57248
-90.656176,36.627495
-90.657238,29.309807
-90.666121,42.410424
-90.666965,38.002047
-90.681679,40.135546
-90.682067,39.163299
-90.683367,31.173534
-90.689316,38.505734
-90.690763,30.524654
-90.703721,35.562229
-90.709056,43.159361
-90.712691,40.550795
-90.714278,42.471836
-90.721291,44.495144
-90.721393,44.372728
-90.723742,38.389235
-90.726493,33.704338
-90.745686,33.734207
-90.746018,33.666766
-90.758805,38.047929
-90.760771,39.995384
-90.76554,42.559984
-90.766111,33.720818
-90.768381,33.723392
-90.768794,41.457295
-90.779553,43.742151
-90.779956,38.383055
-90.786694,38.268524
-90.787793,40.462046
-90.792677,33.567009
-90.796625,40.452744
-90.814095,30.144081
-90.833629,30.175323
-90.842826,42.514762
-90.858204,34.959183
-90.858479,34.965652
-90.866557,46.7878
-90.867919,37.666326
-90.888287,43.557701
-90.893289,37.054353
-90.896359,31.472054
-90.899634,46.91823
-90.900886,40.945197
-90.904217,32.418594
-90.921526,40.7493
-90.927986,40.911906
-90.930314,46.710434
-90.93627,39.887152
-90.954877,39.916849
-90.973169,40.46299
-91.014825,41.437168
-91.01637,38.840227
-91.019253,39.373691
-91.023367,30.575466
-91.042546,39.156239
-91.043603,39.443058
-91.044123,39.157655
-91.044445,37.19696
-91.049716,39.441111
-91.056184,36.642623
-91.065444,38.114834
-91.066598,31.398067
-91.082353,30.518646
-91.098454,38.231789
-91.100983,30.998955
-91.110436,34.906654
-91.111784,36.217418
-91.113543,39.435339
-91.117594,39.417027
-91.128257,46.282654
-91.161779,40.871887
-91.171524,43.004984
-91.17417,38.195563
-91.183963,36.64788
-91.192526,39.579706
-91.196454,46.661618
-91.221458,33.269434
-91.229112,38.057327
-91.229368,46.250381
-91.241851,46.420841
-91.291129,30.177383
-91.291676,47.318078
-91.303196,39.491558
-91.308025,37.230606
-91.311046,37.685637
-91.320032,44.400644
-91.327191,33.917713
-91.329822,43.982134
-91.364604,37.978148
-91.364828,36.728153
-91.373139,37.658805
-91.376332,50.548096
-91.385498,46.195493
-91.387489,43.078101
-91.389779,46.114082
-91.392349,37.608347
-91.392952,44.936829
-91.398875,36.693649
-91.398955,42.614293
-91.401998,31.560287
-91.404478,40.403252
-91.410436,40.371022
-91.417262,46.560059
-91.423946,48.067245
-91.432446,46.089052
-91.443642,35.440264
-91.447712,42.565359
-91.450681,37.970971
-91.451263,39.125705
-91.458877,42.480783
-91.461839,35.650163
-91.462298,35.703002
-91.465164,42.512326
-91.469376,40.439322
-91.470883,42.50164
-91.521034,36.338085
-91.529141,32.134795
-91.530284,47.644079
-91.539729,45.485544
-91.54992,35.462837
-91.56887,41.783441
-91.591405,35.693722
-91.594123,41.76294
-91.596754,38.44923
-91.597894,43.751335
-91.599365,45.588584
-91.60028,35.347331
-91.608615,38.236885
-91.654315,39.839773
-91.661116,45.490608
-91.664032,40.566459
-91.668461,42.286291
-91.68671,34.151816
-91.709054,32.025898
-91.719018,30.34205
-91.74585,41.474462
-91.749166,37.978599
-91.750102,30.519333
-91.763008,37.80064
-91.765648,30.554523
-91.781372,42.865262
-91.7906,30.753307
-91.790891,50.174561
-91.796248,51.113892
-91.804166,33.627777
-91.804372,42.751987
-91.841939,31.08882
-91.852054,31.662512
-91.866524,35.059776
-91.872117,33.055887
-91.877908,45.526078
-91.881654,36.392212
-91.88898,47.516899
-91.910624,47.273054
-91.915855,33.345995
-91.916728,34.765034
-91.93169,46.974881
-91.947057,47.891121
-91.948101,38.612909
-91.983024,37.272062
-92.016864,37.56968
-92.017573,47.428408
-92.039235,44.756691
-92.040318,33.807324
-92.057805,43.332192
-92.063076,43.32922
-92.06438,43.32252
-92.066701,37.996696
-92.07335,38.56699
-92.088096,43.342524
-92.088284,41.234436
-92.094922,36.970389
-92.095876,31.1483
-92.105373,37.748508
-92.115019,48.183227
-92.125086,37.029419
-92.143716,37.558908
-92.147132,34.887949
-92.150481,50.614014
-92.150982,36.76388
-92.181518,31.67882
-92.191566,47.685063
-92.194309,37.835348
-92.19471,37.697697
-92.216816,43.647169
-92.223269,37.509835
-92.247789,36.388092
-92.252231,31.413689
-92.264701,31.443558
-92.280276,31.418109
-92.280412,36.248639
-92.285653,33.114681
-92.291458,37.666969
-92.295946,48.131114
-92.296445,48.13179
-92.298117,34.713793
-92.299201,47.523422
-92.304573,36.810915
-92.305631,39.074249
-92.305766,46.052284
-92.305931,33.851967
-92.306126,36.386054
-92.307531,34.926052
-92.30755,31.388508
-92.310629,47.168641
-92.326389,48.114624
-92.342976,31.396093
-92.34395,46.619797
-92.349461,31.759415
-92.355922,31.760445
-92.356582,44.51128
-92.357605,34.865252
-92.362843,31.235013
-92.363426,36.135406
-92.367697,38.909905
-92.373639,34.558182
-92.37366,34.966393
-92.389543,43.736905
-92.390062,31.631355
-92.390092,43.738423
-92.391689,43.73381
-92.392218,36.908741
-92.396358,36.350799
-92.398017,30.2318
-92.398173,31.328158
-92.404675,36.750469
-92.407895,31.538315
-92.411294,31.131949
-92.416933,38.286452
-92.418944,34.938991
-92.420932,31.764221
-92.421666,34.499903
-92.422298,47.464371
-92.425772,31.215591
-92.433307,31.336441
-92.43529,46.665813
-92.446319,36.792389
-92.448326,40.693038
-92.452636,35.706553
-92.456476,35.842638
-92.462284,30.781546
-92.463218,32.852688
-92.468005,31.402767
-92.478583,36.19772
-92.495875,31.128666
-92.497852,47.533679
-92.499726,46.692967
-92.514302,30.076275
-92.52229,31.452999
-92.524019,47.558312
-92.531498,38.969021
-92.537318,36.121167
-92.547483,31.095064
-92.570071,30.228882
-92.582871,34.716454
-92.586537,41.338034
-92.591637,47.486858
-92.600283,36.115065
-92.600501,38.811463
-92.604854,34.436474
-92.610799,45.418339
-92.616215,33.209267
-92.61755,30.834761
-92.621564,33.150387
-92.633446,36.299011
-92.635265,47.515923
-92.650453,44.641571
-92.651355,33.183818
-92.651526,33.250884
-92.662108,34.558525
-92.665365,45.388663
-92.688877,45.835476
-92.690394,42.814064
-92.69331,34.538956
-92.713816,46.011579
-92.724854,45.53318
-92.726743,40.636024
-92.731814,46.33235
-92.737999,36.887627
-92.753443,47.470207
-92.760664,43.166619
-92.765779,43.17215
-92.767037,46.348743
-92.777336,47.641933
-92.779488,38.253644
-92.786537,41.03488
-92.788322,34.264984
-92.793089,38.168135
